"AuditVersion","Family","ParameterName","ParameterValue","Seed","Protocol","N","M","k","GraphShellRadius","BinsRequested","CommonBins","CommonProfileHash","RhoBH","RhoFlat","DeltaRho","AbsDeltaRho","PearsonBHLogK","SpearmanRhoBH","SpearmanRhoFlat","SpearmanBHLogK","BHEdges","FlatEdges","BHMeanDegree","FlatMeanDegree","BHComponents","FlatComponents","BHLargestComponentFraction","FlatLargestComponentFraction","BHValidLogCMDFraction","FlatValidLogCMDFraction","BHRadius","FlatRadius","BHVertexCount","FlatVertexCount","EdgeCountDifference","FlatEdgesTiedAtRadius","XYMismatch","SampleXYHash","SourceRunner","SourceCheckpoint","RuntimeSeconds"
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.2,1,"Original matched-flat KNN",1000,0.5,16,3,12,12,"24445101289437450789549484725868682949245860446224313579441701111457699094860",0.9215181315858076,0.6317960338270898,0.2897220977587178,0.2897220977587178,-0.9470425629436131,0.8531468531468531,0.6083916083916084,-0.8531468531468531,10346,9071,20.692,18.142,1,1,1,1,1,1,0.7944077983000384,,1000,1000,-1275,,8.881784197001252e-16,"9804047888925078742554917826211953957533032658409025366745281871529776130249","scripts/run_broader_family_audit.wls","C:\Users\palom\Documents\graphs\results\bardeen_hayward_audit_multiseed\checkpoints\scan\bardeen\g_0p2\seed_01.mx",285.0036672
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.2,2,"Original matched-flat KNN",1000,0.5,16,3,12,12,"46591902748843197351310583799440011475330261606942322256142190130685317272002",0.7398874484381021,0.42505713210275176,0.3148303163353503,0.3148303163353503,-0.8332514330632514,0.6783216783216783,0.2727272727272727,-0.6783216783216783,10232,9079,20.464,18.158,1,1,1,1,1,1,0.7906576853606369,,1000,1000,-1153,,8.881784197001252e-16,"15530873545265392714837472282507338439622078125530337618506040003240791520218","scripts/run_broader_family_audit.wls","C:\Users\palom\Documents\graphs\results\bardeen_hayward_audit_multiseed\checkpoints\scan\bardeen\g_0p2\seed_02.mx",279.9177831
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.2,3,"Original matched-flat KNN",1000,0.5,16,3,12,12,"44627622843199173406528727509141417980830533691350198562111940846254832361473",0.8212922485670949,0.5882737466385332,0.23301850192856177,0.23301850192856177,-0.8858682953067862,0.9440559440559441,0.5874125874125874,-0.9440559440559441,10172,9005,20.344,18.01,1,1,1,1,1,1,0.794867758587899,,1000,1000,-1167,,8.881784197001252e-16,"74137253721084407058296003645426921099526204392838803327792289945432363172372","scripts/run_broader_family_audit.wls","C:\Users\palom\Documents\graphs\results\bardeen_hayward_audit_multiseed\checkpoints\scan\bardeen\g_0p2\seed_03.mx",302.6536329
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.2,4,"Original matched-flat KNN",1000,0.5,16,3,12,12,"40503473851312637868296929499477834914337792935176070934895861425821570457652",0.18447249135010613,0.34008705312215465,-0.15561456177204852,0.15561456177204852,-0.29695042197940447,-0.04895104895104895,0.35664335664335667,0.04895104895104895,10225,9055,20.45,18.11,1,1,1,1,1,1,0.7962429540996289,,1000,1000,-1170,,8.881784197001252e-16,"109300620217278844037099303140017289846071157854862538026381246172534145103558","scripts/run_broader_family_audit.wls","C:\Users\palom\Documents\graphs\results\bardeen_hayward_audit_multiseed\checkpoints\scan\bardeen\g_0p2\seed_04.mx",307.3397228
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.2,5,"Original matched-flat KNN",1000,0.5,16,3,12,12,"61194138360364715785044756982594539997083428971349580724330319263365015920598",0.041857398878318665,0.4157866103146547,-0.373929211436336,0.373929211436336,-0.20029556691173267,-0.16083916083916083,0.27972027972027974,0.16083916083916083,10134,8977,20.268,17.954,1,1,1,1,1,1,0.8013490045648585,,1000,1000,-1157,,8.881784197001252e-16,"36137525681300234752914550992160990902648500690790775528631141447004538206674","scripts/run_broader_family_audit.wls","C:\Users\palom\Documents\graphs\results\bardeen_hayward_audit_multiseed\checkpoints\scan\bardeen\g_0p2\seed_05.mx",196.1622972
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.2,6,"Original matched-flat KNN",1000,0.5,16,3,12,12,"6222989207394703986513581964656917268211703861259362269623856333357289354259",0.38670452720579074,0.3287561206470146,0.057948406558776144,0.057948406558776144,-0.5212094278845509,0.26573426573426573,0.4195804195804196,-0.26573426573426573,10194,9048,20.388,18.096,1,1,1,1,1,1,0.7959453513787802,,1000,1000,-1146,,8.881784197001252e-16,"107786290447624340309357422895547464083946400584974267935055979421252293129867","scripts/run_broader_family_audit.wls","C:\Users\palom\Documents\graphs\results\bardeen_hayward_audit_multiseed\checkpoints\scan\bardeen\g_0p2\seed_06.mx",136.7946116
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.2,7,"Original matched-flat KNN",1000,0.5,16,3,12,12,"93373848547013423936788507574791741061062271959814197046182925283899454718268",0.7717170136753441,0.6602093226585697,0.11150769101677438,0.11150769101677438,-0.860013452239611,0.6783216783216783,0.5384615384615384,-0.6783216783216783,10056,9093,20.112,18.186,1,1,1,1,1,1,0.789319223801673,,1000,1000,-963,,8.881784197001252e-16,"13352465628631720482885520026037623996351564020290487345177658280262521836520","scripts/run_broader_family_audit.wls","C:\Users\palom\Documents\graphs\results\bardeen_hayward_audit_multiseed\checkpoints\scan\bardeen\g_0p2\seed_07.mx",145.0566312
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.2,8,"Original matched-flat KNN",1000,0.5,16,3,12,12,"22806517778542739526182255333438660483635979300692506885767049163483455769764",0.7298456840084739,0.656072513135961,0.0737731708725129,0.0737731708725129,-0.8203674619566921,0.7972027972027972,0.5804195804195804,-0.7972027972027972,10152,9041,20.304,18.082,1,1,1,1,1,1,0.7865943069981689,,1000,1000,-1111,,8.881784197001252e-16,"31138108905547130629343128924335682209382966047016447196367259305829842914179","scripts/run_broader_family_audit.wls","C:\Users\palom\Documents\graphs\results\bardeen_hayward_audit_multiseed\checkpoints\scan\bardeen\g_0p2\seed_08.mx",186.0117008
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.2,9,"Original matched-flat KNN",1000,0.5,16,3,12,12,"103770539483753390344849708062355303321821570809922264777332732081936247718154",0.48849120067485924,0.18467257555007768,0.3038186251247815,0.3038186251247815,-0.6179050492263994,0.16783216783216784,0.2727272727272727,-0.16783216783216784,9991,9097,19.982,18.194,1,1,1,1,1,1,0.7753167954935531,,1000,1000,-894,,8.881784197001252e-16,"2161998249881284736711296239583853252681674081570274080188785462895015544218","scripts/run_broader_family_audit.wls","C:\Users\palom\Documents\graphs\results\bardeen_hayward_audit_multiseed\checkpoints\scan\bardeen\g_0p2\seed_09.mx",166.7908968
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.2,10,"Original matched-flat KNN",1000,0.5,16,3,12,12,"81806349954420520644301023627307894617589653417443785942897883437754199540554",0.7282989718396895,0.08937355241618931,0.6389254194235002,0.6389254194235002,-0.7527084960736058,0.6853146853146853,0.16083916083916083,-0.6853146853146853,10212,8978,20.424,17.956,1,1,1,1,1,1,0.8019260479622259,,1000,1000,-1234,,8.881784197001252e-16,"69897027639459158381443736867190935027199486873929432483162971222402111630374","scripts/run_broader_family_audit.wls","C:\Users\palom\Documents\graphs\results\bardeen_hayward_audit_multiseed\checkpoints\scan\bardeen\g_0p2\seed_10.mx",169.5355066
