"AuditVersion","Family","ParameterName","ParameterValue","Seed","Protocol","N","M","k","GraphShellRadius","BinsRequested","CommonBins","CommonProfileHash","RhoBH","RhoFlat","DeltaRho","AbsDeltaRho","PearsonBHLogK","SpearmanRhoBH","SpearmanRhoFlat","SpearmanBHLogK","BHEdges","FlatEdges","BHMeanDegree","FlatMeanDegree","BHComponents","FlatComponents","BHLargestComponentFraction","FlatLargestComponentFraction","BHValidLogCMDFraction","FlatValidLogCMDFraction","BHRadius","FlatRadius","BHVertexCount","FlatVertexCount","EdgeCountDifference","FlatEdgesTiedAtRadius","XYMismatch","SampleXYHash","SourceRunner","SourceCheckpoint","RuntimeSeconds"
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,7,"Mutual KNN",1000,0.5,16,3,12,12,"46682882671301923707907899034164504266597222413024740538867675522326701056773",0.7933063944312383,-0.21873639527084507,1.0120427897020834,1.0120427897020834,-0.8476913071331368,0.8391608391608392,-0.3076923076923077,-0.8391608391608392,6900,6907,13.8,13.814,1,1,1,1,1,1,,,1000,1000,7,,0,"13352465628631720482885520026037623996351564020290487345177658280262521836520","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_07.mx",544.2291544
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,7,"Edge-matched radius",1000,0.5,16,3,12,12,"98397029541632423878266288530280759488560681956729672644139378879674405042679",0.7575164148245106,0.10860667608818081,0.6489097387363298,0.6489097387363298,-0.8478281843570195,0.6573426573426573,0.06993006993006994,-0.6573426573426573,10052,10052,20.104,20.104,1,1,1,1,1,1,0.789609338640053,0.7193209776296257,1000,1000,0,1,0,"13352465628631720482885520026037623996351564020290487345177658280262521836520","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_07.mx",544.2291544
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,8,"Original matched-flat KNN",1000,0.5,16,3,12,12,"80283921698667812522960827583576750331419194304778221010695464205609255104500",0.7381559794605389,0.656072513135961,0.08208346632457786,0.08208346632457786,-0.8265545584346851,0.8461538461538461,0.5804195804195804,-0.8461538461538461,10157,9041,20.314,18.082,1,1,1,1,1,1,0.7873643291709904,,1000,1000,-1116,,8.881784197001252e-16,"31138108905547130629343128924335682209382966047016447196367259305829842914179","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_08.mx",621.9738939
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,8,"Strict radius",1000,0.5,16,3,12,12,"26913891307785824987857856494894774764970544959067299581316914545269731074499",0.7381559794605389,-0.052916756087362925,0.7910727355479018,0.7910727355479018,-0.8265545584346851,0.8461538461538461,-0.17482517482517482,-0.8461538461538461,10157,10223,20.314,20.446,1,1,1,1,1,1,0.7873643291709904,0.7189683320834264,1000,1000,66,,8.881784197001252e-16,"31138108905547130629343128924335682209382966047016447196367259305829842914179","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_08.mx",621.9738939
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,8,"Pure KNN",1000,0.5,16,3,12,12,"112260787337302317382119329387915971992967827016669933680396225655942049026415",0.733655998528458,0.6560725131359612,0.07758348539249682,0.07758348539249682,-0.6378669741484944,0.5734265734265734,0.5804195804195804,-0.5734265734265734,9039,9041,18.078,18.082,1,1,1,1,1,1,,,1000,1000,2,,0,"31138108905547130629343128924335682209382966047016447196367259305829842914179","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_08.mx",621.9738939
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,8,"Mutual KNN",1000,0.5,16,3,12,12,"31944682893460069364125360369303774490471741714332844935814240064390854412456",0.7507131172920304,0.2626205841618389,0.48809253313019146,0.48809253313019146,-0.8203081373308471,0.7412587412587412,0.13286713286713286,-0.7412587412587412,6961,6959,13.922,13.918,1,1,1,1,1,1,,,1000,1000,-2,,0,"31138108905547130629343128924335682209382966047016447196367259305829842914179","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_08.mx",621.9738939
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,8,"Edge-matched radius",1000,0.5,16,3,12,12,"59137349044501340131051170758752110823780473150804486211707215193015794303609",0.7381559794605389,-0.14259221713117828,0.8807481965917172,0.8807481965917172,-0.8265545584346851,0.8461538461538461,-0.3356643356643357,-0.8461538461538461,10157,10157,20.314,20.314,1,1,1,1,1,1,0.7873643291709904,0.7165540807840989,1000,1000,0,1,0,"31138108905547130629343128924335682209382966047016447196367259305829842914179","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_08.mx",621.9738939
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,9,"Original matched-flat KNN",1000,0.5,16,3,12,12,"110166154805257298044464945993604787416263055385265547817828641453223216686385",0.4883189084743423,0.18467257555007768,0.3036463329242646,0.3036463329242646,-0.6175169798868098,0.16783216783216784,0.2727272727272727,-0.16783216783216784,9997,9097,19.994,18.194,1,1,1,1,1,1,0.7760610596312378,,1000,1000,-900,,8.881784197001252e-16,"2161998249881284736711296239583853252681674081570274080188785462895015544218","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_09.mx",395.8309582
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,9,"Strict radius",1000,0.5,16,3,12,12,"85995238325887119141277472369429934433968733429919856442714621701578084853872",0.4883189084743423,0.1414651681592405,0.34685374031510174,0.34685374031510174,-0.6175169798868098,0.16783216783216784,-0.027972027972027972,-0.16783216783216784,9997,9967,19.994,19.934,1,1,1,1,1,1,0.7760610596312378,0.707947476745789,1000,1000,-30,,8.881784197001252e-16,"2161998249881284736711296239583853252681674081570274080188785462895015544218","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_09.mx",395.8309582
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,9,"Pure KNN",1000,0.5,16,3,12,12,"11389863707824206188769525420123056465478123054794660194130845249591905600630",0.2637109085708237,0.18467257555007768,0.079038333020746,0.079038333020746,-0.20511142058108742,0.3076923076923077,0.2727272727272727,-0.3076923076923077,9095,9097,18.19,18.194,1,1,1,1,1,1,,,1000,1000,2,,0,"2161998249881284736711296239583853252681674081570274080188785462895015544218","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_09.mx",395.8309582
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,9,"Mutual KNN",1000,0.5,16,3,12,12,"646975013873320666179504441391139095607673293000290202715660439355402103073",0.6540969787037144,0.4086455973970882,0.2454513813066262,0.2454513813066262,-0.757057113243444,0.44755244755244755,0.13986013986013987,-0.44755244755244755,6905,6903,13.81,13.806,1,1,1,1,1,1,,,1000,1000,-2,,0,"2161998249881284736711296239583853252681674081570274080188785462895015544218","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_09.mx",395.8309582
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,9,"Edge-matched radius",1000,0.5,16,3,12,12,"106042685033542743735891878208338641786915622249284408342292812146191596572321",0.4883189084743423,0.12664115836158954,0.3616777501127527,0.3616777501127527,-0.6175169798868098,0.16783216783216784,-0.027972027972027972,-0.16783216783216784,9997,9997,19.994,19.994,1,1,1,1,1,1,0.7760610596312378,0.7093013629992051,1000,1000,0,1,0,"2161998249881284736711296239583853252681674081570274080188785462895015544218","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_09.mx",395.8309582
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,10,"Original matched-flat KNN",1000,0.5,16,3,12,12,"58088648238667219941146681348029561811079637952747116285216816811296309579743",0.722939755070189,0.08937355241618931,0.6335662026539998,0.6335662026539998,-0.7495396639711879,0.6853146853146853,0.16083916083916083,-0.6853146853146853,10236,8978,20.472,17.956,1,1,1,1,1,1,0.8035170760745189,,1000,1000,-1258,,8.881784197001252e-16,"69897027639459158381443736867190935027199486873929432483162971222402111630374","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_10.mx",455.3844683
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,10,"Strict radius",1000,0.5,16,3,12,12,"27287357465576580513182351863795817811008259738418607225675148923565968525577",0.722939755070189,-0.6621029469239684,1.3850427019941574,1.3850427019941574,-0.7495396639711879,0.6853146853146853,-0.5874125874125874,-0.6853146853146853,10236,10098,20.472,20.196,1,1,1,1,1,1,0.8035170760745189,0.7236085683055372,1000,1000,-138,,8.881784197001252e-16,"69897027639459158381443736867190935027199486873929432483162971222402111630374","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_10.mx",455.3844683
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,10,"Pure KNN",1000,0.5,16,3,12,12,"106377820264642175508813794127200161980474999836594685013736383041328387588570",0.0703686036430887,0.08937355241618931,-0.01900494877310062,0.01900494877310062,0.06906882354826188,0.14685314685314685,0.16083916083916083,-0.14685314685314685,8980,8978,17.96,17.956,1,1,1,1,1,1,,,1000,1000,-2,,0,"69897027639459158381443736867190935027199486873929432483162971222402111630374","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_10.mx",455.3844683
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,10,"Mutual KNN",1000,0.5,16,3,12,12,"83601462214877775691944962166110874903777221271868676068300817927629230723076",0.6553180140881361,0.015366327078391358,0.6399516870097447,0.6399516870097447,-0.6392967784289936,0.5524475524475524,0.11188811188811189,-0.5524475524475524,7020,7022,14.04,14.044,1,1,1,1,1,1,,,1000,1000,2,,0,"69897027639459158381443736867190935027199486873929432483162971222402111630374","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_10.mx",455.3844683
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,10,"Edge-matched radius",1000,0.5,16,3,12,12,"87581572583582438128346390672826481523235666179690573010441040265754207844102",0.722939755070189,-0.6138888704763338,1.3368286255465227,1.3368286255465227,-0.7495396639711879,0.6853146853146853,-0.6013986013986014,-0.6853146853146853,10236,10236,20.472,20.472,1,1,1,1,1,1,0.8035170760745189,0.7291017990642001,1000,1000,0,1,0,"69897027639459158381443736867190935027199486873929432483162971222402111630374","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_10.mx",455.3844683
